family,libr,branch,x,y,z,vx,vy,vz,jacobi,period,stability,target_jacobi,jacobi_diff
resonant,,32, 3.7647014306527304e-01, 1.5898828312313989e-22, 4.4076879309743516e-23, 5.6701490356986800e-13, 1.5627901286813133e+00,-1.4183308757146253e-21,2.82303892023136,12.592330198229282,1.02536372330993,2.8230602934217934,2.1373190433493505e-05
resonant,,32, 4.0676032777356858e-01,-1.6818968154744081e-22,-2.1694168304272513e-22, 5.3399827870893261e-14, 1.4356707929528210e+00, 2.6939534103464004e-20,2.86239781150767,12.556323180839515,1.0,2.8623933169158278,4.494591842263418e-06
resonant,,32, 4.4180524211843220e-01,-5.1075940977929887e-22,-1.0168673180385695e-20,-8.9002534271735758e-14, 1.3000581863518346e+00,-1.1896461379442462e-21,2.9017276068915,12.511411532515668,1.00005933615411,2.901726340409862,1.2664816377849775e-06
resonant,,32, 4.8329426666071168e-01,-4.6571279087808758e-22,-5.0168862399270837e-23,-3.8433906129958558e-14, 1.1525537204591583e+00, 1.6623497732515296e-22,2.94108385684276,12.444661714636991,1.0,2.9410593639038964,2.449293886375159e-05
resonant,,32, 5.3436519100827073e-01,-3.4729000323083217e-22, 4.4588931578409496e-24,-3.2623796271403797e-14, 9.8682382001952818e-01,-1.1422899808493715e-23,2.9803936461222,12.32150768757354,1.0,2.9803923873979308,1.258724269259659e-06
resonant,,32, 7.2855392688573084e-01, 2.6157213808511148e-22, 1.3999800259978225e-24, 3.5949517104862574e-13, 5.2164195036869132e-01,-2.3493791971752257e-26,3.01972436546565,10.997280396006984,33.4925941453874,3.0197254108919656,1.0454263157377852e-06
resonant,,32, 7.1145870628734942e-01, 4.4057453963040257e-22, 1.8677513053236381e-25,-1.1516767259303912e-14, 5.1514806808487890e-01,-1.0604267268442945e-24,3.059058434386,10.628254513150143,1.0,3.059058434386,0.0
dro,,, 2.4642189591864819e-02,-1.9236188732381019e-26,-5.0330765460965621e-32, 1.0679956387085975e-12, 7.2237695537238649e+00,-6.0050856777858587e-30,1.5410005957354,6.305215232757937,1.00005748839545,1.5410005957354,0.0
dro,,, 9.1061715465392254e-02,-6.9090317268165666e-27, 2.8667862188305882e-32,-8.0921958915121631e-13, 4.1588838463272300e+00,-1.3766035667338484e-31,1.88116223591192,6.295753871485652,1.00014978469313,1.88120776610748,4.553019555997295e-05
dro,,, 2.0167201855707989e-01, 3.9956500660488653e-24,-1.0897257575085251e-21, 6.7519116790554446e-12, 2.6626989521658349e+00,-5.2261324340891374e-21,2.22151339077356,6.2689775770142635,1.00023242932258,2.22141493647956,9.845429400012762e-05
dro,,, 3.8238319131377452e-01,-7.8280467361595419e-24,-1.2117030417585473e-23, 1.1094160279259431e-12, 1.6224953703773306e+00, 4.1366469308653706e-24,2.5615417828477,6.158961065120696,1.0000000000786,2.5616221068516403,8.0324003940202e-05
dro,,, 7.5955070956214965e-01,-1.4460218315919494e-23, 1.2521010021438843e-25,-5.5761114298454576e-13, 5.8460169156136588e-01,-5.0855070871181168e-25,2.90178874266504,4.044086276497572,1.00000000004496,2.9018292772237197,4.05345586798056e-05
dro,,, 9.5137659412767672e-01,-8.1915490690519279e-27, 6.4066910657951396e-33, 1.3870606601061719e-13, 6.1620840248638331e-01,-1.0202439907227460e-31,3.24217211818385,0.37641250729851056,1.0,3.2420364475958,0.00013567058804975218
dro,,, 9.6945524771793623e-01, 4.1582646442895432e-28,-1.8210376447274861e-33, 9.8009731327491182e-14, 8.3168683368019658e-01,-1.6058360147910922e-31,3.58199630992351,0.13923824627849238,1.0,3.58224361796788,0.0002473080443698983
dro,,, 9.7564564563855960e-01,-5.0776428451593739e-28, 4.7087129859193617e-33,-1.2089538409154794e-13, 1.0102327065210970e+00, 1.4383236029203831e-31,3.92270612946963,0.07595113275721059,1.00000000001427,3.92245078833996,0.0002553411296699615
dro,,, 9.7872799213374928e-01, 1.3352749322831320e-28,-2.5492898966508916e-32,-3.6646763043818132e-12, 1.1633925666533635e+00,-2.6246814023352299e-30,4.26249875210766,0.04927690855764972,1.0,4.26265795871204,0.00015920660438073497
dro,,, 9.8057441981321924e-01, 1.6337321832930984e-24,-9.2677089939689602e-23, 7.4476661897303158e-11, 1.2996953834724079e+00,-2.0539686572397978e-19,4.60286512908412,0.03517544463121332,1.0,4.60286512908412,0.0
dpo,,, 9.9170979111884272e-01,-1.1186055170821383e-28,1.1843230460755093e-108, 1.5459907178321783e-13, 2.5117963436113251e+00,7.1341052629376563e-105,2.93749448467141,9.640037345181575,2656.25369089274,2.93749448467141,0.0
dpo,,, 1.0475305199861051e+00, 2.9083688739885253e-28, 5.5759758202247524e-36, 1.2609925382227964e-14, 5.2522048482740391e-01, 5.3980904641667234e-36,3.09307501722078,3.393572984756432,178.049783283963,3.0931230964587724,4.8079237992215695e-05
dpo,,, 1.0360992887933858e+00,-2.6338282793484698e-28,-4.3287175392847642e-34, 2.2724346661997673e-14, 4.6184563920048294e-01,-5.3554347129112597e-33,3.24861229312522,0.6966144118856572,1.0,3.2487517082461346,0.0001394151209144212
dpo,,, 1.0170638300753740e+00, 7.2835219696554140e-28,-5.5073967451138109e-34,-1.8415382673907854e-13, 6.1764461600540588e-01,-4.4523212110841093e-32,3.40437349556515,0.3001676444116953,1.00000000003631,3.4043803200334968,6.824468346877666e-06
dpo,,, 1.0089229552369952e+00,-4.0690394547661193e-28, 9.5420871477434271e-33, 4.5751940993380616e-14, 7.3910122714629300e-01,-1.3647621068414050e-31,3.55973837780983,0.17979568584141678,1.00000000000067,3.5600089318208594,0.00027055401102948906
dpo,,, 1.0043565327058892e+00, 5.4240706143505090e-28, 1.6326147164983046e-33, 3.4874920045989873e-13, 8.4190811729865078e-01, 3.0577316403871993e-31,3.71570125251521,0.1234074637790076,1.0,3.7156375436082216,6.3708906988591e-05
dpo,,, 1.0014389426898909e+00,-4.8301475926682498e-28, 1.9482337741997379e-32, 9.7702053594677021e-13, 9.3227565124197476e-01, 1.2232182929910956e-30,3.87117977147882,0.09167848217112771,1.00000000000255,3.871266155395584,8.638391676374368e-05
dpo,,, 9.9939878611437194e-01, 4.4362035157457059e-28,-4.3715412392956017e-32, 3.2955868165402674e-13, 1.0143443602087610e+00,-1.2488632539068269e-30,4.02715669061128,0.07158469428571508,1.0,4.026894767182946,0.0002619234283338656
dpo,,, 9.9789665023593932e-01,-1.6776152415726991e-28,-9.3585948305687696e-32, 1.4474524364901503e-12, 1.0897962359503279e+00,-4.2968460024251425e-30,4.18288008690599,0.05795096854450356,1.0,4.182523378970308,0.00035670793568165493
dpo,,, 9.9674505304367522e-01, 1.0561183172695937e-24, 5.7294142009427749e-22, 5.6411924143240348e-11, 1.1599287769243227e+00, 1.2981111885749377e-19,4.33815199075767,0.04820063633266154,1.0,4.33815199075767,0.0
lpo,,E, 1.1201957110225704e+00, 8.1184058104975164e-28,4.3477776834029696e-322,-3.4928303858748243e-12, 1.6291660610300285e-01,1.2974163859791134e-320,3.15669790776036,3.5611269532191465,51.391019250215,3.15669790776036,0.0
lpo,,E, 1.1232178497389282e+00,-2.5595893081802038e-31,3.7257643078460844e-314,-1.9164203131044673e-12, 1.4727962364530259e-01,-3.4974593712906625e-314,3.15958473522767,3.4963642309136134,41.5760096140692,3.159583360275927,1.374951743127184e-06
lpo,,E, 1.1263319994265550e+00, 1.3747143135616993e-29,-9.5713563083021295e-135,-4.4640098382460496e-13, 1.3045450194870523e-01,-7.0803606311477781e-135,3.16246623258027,3.4055394323902157,30.3429380948406,3.1624688127914933,2.580211223346396e-06
lpo,,E, 1.1293768103139938e+00,-3.2398554960673825e-28,-7.2965141373846196e-60,-1.4150388310481137e-12, 1.1221009826755537e-01,-1.5596098508322417e-58,3.1653576077732,3.2567141294989157,17.6698392560257,3.16535426530706,3.342466139866218e-06
lpo,,E, 1.1309390297643351e+00,-2.1317521054733629e-25,-3.2813219414758166e-32,-8.6630024068016997e-13, 9.4876066418212682e-02,-1.0464795222043823e-31,3.16823834941372,2.9343060569792008,5.19875341857052,3.168239717822627,1.3684089070764571e-06
lpo,,E, 1.1208738354590937e+00,-2.0540607171276589e-25,-4.0753206485489185e-32,-4.4788689673292158e-14, 1.0796320207564736e-01,-1.3971167143901941e-30,3.17112309431868,2.2138259236765987,1.0,3.1711251703381933,2.076019513186367e-06
lpo,,E, 1.1061619160833966e+00,-1.4662586722594552e-26,-1.4938116235629190e-31,-1.7222109352084015e-14, 1.4716211781583080e-01, 3.8424440173939119e-31,3.17401432185157,1.8046353927796865,1.00000000002539,3.17401062285376,3.6989978098311838e-06
lpo,,E, 1.0941092588968395e+00,-8.1654963046862099e-26,-3.9546210171761807e-32,-1.8785587585764292e-14, 1.8655894973773340e-01, 8.6958226392245153e-31,3.17689309581083,1.5949417077565011,1.0,3.176896075369327,2.979558496818413e-06
lpo,,E, 1.0827512267984036e+00,-8.0608620874807308e-26,-5.3412295983655416e-33, 1.2551428336779137e-14, 2.3040788496748271e-01,-3.9134051362978788e-31,3.1797818577891,1.4555246579804573,1.0,3.1797815278848933,3.299042066196023e-07
lpo,,E, 1.0665330882723545e+00, 1.7538669561572182e-25,-5.2752645288172411e-33,-4.1035310442373802e-15, 3.0863475065250201e-01,-2.2695641475287940e-31,3.18266698040046,1.3433297069213392,1.00021361600031,3.18266698040046,0.0
lpo,,W, 9.9294885123357768e-01,-2.4458053644907350e-29, 1.8238775324727697e-44,-1.6853320706843375e-13, 2.1301820182011939e+00, 1.7473841525514388e-41,3.17940873309637,2.7102375834587766,32.458609330569,3.17940873309637,0.0
lpo,,W, 1.0428921000700797e+00, 1.3101821890512035e-27, 4.4981710192630472e-34, 1.6793752184653181e-14, 4.2873603080999295e-01,-1.3829144432551080e-32,3.21793072243299,0.9043919332399217,1.0,3.2179367668282364,6.044395246540546e-06
lpo,,W, 1.0345797790311788e+00, 3.2600388441101436e-27, 1.3045599571227284e-34, 2.9814143505610962e-14, 4.7061981976726147e-01,-1.8208216476405225e-33,3.25639734679825,0.6572037055288366,1.0,3.2564648005601033,6.74537618534643e-05
lpo,,W, 1.0282115095005149e+00,-1.9377538220580257e-28, 1.1475322789521023e-34, 6.2438420238579347e-14, 5.1304442266467720e-01, 1.9208682657125951e-32,3.29513258568009,0.5092194951479032,1.0,3.29499283429197,0.00013975138812005738
lpo,,W, 1.0234232951504667e+00,-1.7956033018813848e-27,-2.1891143133287149e-33, 1.3595401213231250e-14, 5.5216492477982204e-01, 7.0013172341472954e-32,3.33345741558907,0.41260099398223193,1.00000000001097,3.3335208680238364,6.345243476646445e-05
lpo,,W, 1.0196473045495273e+00, 6.4155084497655441e-29,-2.4142082571997362e-33,-3.9552701835821661e-14, 5.8879801892332384e-01, 3.9379672009609059e-32,3.37204784969832,0.3438008684014648,1.0,3.3720489017557034,1.0520573834327251e-06
lpo,,W, 1.0166180736405921e+00, 8.1099427413504048e-28, 7.1053707451193365e-33,-1.1052049242258625e-13, 6.2299055599326281e-01,-3.3585284196213741e-33,3.4105550282666,0.29291085753502283,1.0,3.41057693548757,2.190722096973019e-05
lpo,,W, 1.0141212527038015e+00,-6.1268572158762453e-28, 1.1995684751271280e-32,-1.3646914711886332e-13, 6.5527610569745587e-01,-1.3930360373628633e-31,3.44916683864238,0.2537080315343766,1.00000000001489,3.4491049692194364,6.186942294350573e-05
lpo,,W, 1.0120273770036274e+00,-1.1364975884978878e-27,-1.4680161200244138e-33,-7.6145774546159176e-14, 6.8592380763239191e-01, 1.7745808149392034e-31,3.48786198050608,0.22269370893099774,1.00000000000767,3.4876330029513034,0.0002289775547765771
lpo,,W, 1.0102654650808185e+00,-5.6349430130464849e-28,-8.6775521950159134e-33, 2.3830111694554017e-13, 7.1481090234293621e-01,-3.3428952851509183e-31,3.52616103668317,0.19789613320223262,1.0,3.52616103668317,0.0
